mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_alpha,param_batch_size,param_hidden_layer_sizes,param_learning_rate_init,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.11817116737365722,0.01722780490287849,0.00419163703918457,4.198442189081698e-05,tanh,0.01,64,"(50, 50)",0.01,adam,"{'activation': 'tanh', 'alpha': 0.01, 'batch_size': 64, 'hidden_layer_sizes': (50, 50), 'learning_rate_init': 0.01, 'solver': 'adam'}",0.5884711779448621,0.6307909665091833,0.6327964074964519,0.6450430228208006,0.6044398651180217,0.620308287977864,0.02070292349096685,39
0.158467435836792,0.06945941801347216,0.004177379608154297,0.0001880511425126819,tanh,0.01,64,"(100, 50)",0.001,adam,"{'activation': 'tanh', 'alpha': 0.01, 'batch_size': 64, 'hidden_layer_sizes': (100, 50), 'learning_rate_init': 0.001, 'solver': 'adam'}",0.5442019683354729,0.5452668354629139,0.6351088525001568,0.5979255007649831,0.4860601115191079,0.5617126537165269,0.050987779847171996,124
0.1836177349090576,0.03254145370251502,0.004487228393554687,0.00042537368857534105,tanh,0.01,64,"(100, 50)",0.01,adam,"{'activation': 'tanh', 'alpha': 0.01, 'batch_size': 64, 'hidden_layer_sizes': (100, 50), 'learning_rate_init': 0.01, 'solver': 'adam'}",0.6871718939291963,0.582591904543124,0.6668168263884463,0.6669202364538265,0.6217468805704099,0.6450495483770007,0.03786926189928622,9
0.08889718055725097,0.034900387715080125,0.00408782958984375,3.857450517188945e-05,tanh,0.01,128,"(50,)",0.001,adam,"{'activation': 'tanh', 'alpha': 0.01, 'batch_size': 128, 'hidden_layer_sizes': (50,), 'learning_rate_init': 0.001, 'solver': 'adam'}",0.6324860269984482,0.5728590250329381,0.5580246913580247,0.4875657072814275,0.462682379349046,0.5427235660039769,0.06107135281252034,139
0.049950456619262694,0.007753300280255088,0.004028463363647461,0.0001328633476830304,tanh,0.01,128,"(50,)",0.01,adam,"{'activation': 'tanh', 'alpha': 0.01, 'batch_size': 128, 'hidden_layer_sizes': (50,), 'learning_rate_init': 0.01, 'solver': 'adam'}",0.625541929889756,0.5729127335553038,0.5968680797707003,0.532310405643739,0.4980690091801203,0.5651404316079238,0.04536910764273476,117
0.08923025131225586,0.020855559416058628,0.004148101806640625,3.5303536749100065e-05,tanh,0.01,128,"(100,)",0.001,adam,"{'activation': 'tanh', 'alpha': 0.01, 'batch_size': 128, 'hidden_layer_sizes': (100,), 'learning_rate_init': 0.001, 'solver': 'adam'}",0.5492404400209534,0.5949931165376853,0.6047904191616766,0.5488811404100468,0.5170658767705181,0.562994198580176,0.0324610838852285,121
0.065899658203125,0.009362647449377544,0.004150485992431641,2.5345408860042992e-05,tanh,0.01,128,"(100,)",0.01,adam,"{'activation': 'tanh', 'alpha': 0.01, 'batch_size': 128, 'hidden_layer_sizes': (100,), 'learning_rate_init': 0.01, 'solver': 'adam'}",0.6713120695904312,0.622630862447186,0.6385438233264321,0.6218361218361218,0.5363908611168554,0.6181427476634054,0.04463257963282048,46
0.11410021781921387,0.008604594194976367,0.004105281829833984,0.00023052817552538356,tanh,0.01,128,"(50, 50)",0.001,adam,"{'activation': 'tanh', 'alpha': 0.01, 'batch_size': 128, 'hidden_layer_sizes': (50, 50), 'learning_rate_init': 0.001, 'solver': 'adam'}",0.6334671458016339,0.5978038785969478,0.6317261537298577,0.6181263955251747,0.5752899364010475,0.6112827020109324,0.022063899303057,60
0.10237455368041992,0.009120962714236,0.004122543334960938,5.4511142987873956e-05,tanh,0.01,128,"(50, 50)",0.01,adam,"{'activation': 'tanh', 'alpha': 0.01, 'batch_size': 128, 'hidden_layer_sizes': (50, 50), 'learning_rate_init': 0.01, 'solver': 'adam'}",0.6345995164064648,0.5825805480277025,0.6257189611764429,0.6433423795612868,0.5705038732640101,0.6113490556871815,0.029211664930565973,59
0.10830750465393066,0.02845822689342026,0.003546142578125,0.0009224808845475595,tanh,0.01,128,"(100, 50)",0.001,adam,"{'activation': 'tanh', 'alpha': 0.01, 'batch_size': 128, 'hidden_layer_sizes': (100, 50), 'learning_rate_init': 0.001, 'solver': 'adam'}",0.5338709677419354,0.5794572445515842,0.6351088525001568,0.6122817188977551,0.4860601115191079,0.5693557790421079,0.05378751276685019,110
0.0961524486541748,0.02067137248755099,0.0027968883514404297,0.0007861084372700204,tanh,0.01,128,"(100, 50)",0.01,adam,"{'activation': 'tanh', 'alpha': 0.01, 'batch_size': 128, 'hidden_layer_sizes': (100, 50), 'learning_rate_init': 0.01, 'solver': 'adam'}",0.6602510032461724,0.5552026286966045,0.6533659577137838,0.616723259762309,0.5347204548401193,0.6040526608517978,0.05088001463056788,73
