mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_decision_function_shape,param_gamma,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.15575528144836426,0.027673478754908297,0.005244779586791992,0.0016537248969593229,10.0,ovr,scale,poly,"{'C': 10, 'decision_function_shape': 'ovr', 'gamma': 'scale', 'kernel': 'poly'}",0.573395580454404,0.6014966994952169,0.5650631158587095,0.589677913207325,0.6269478319783198,0.591316228198795,0.021846339660681332,85
0.0711456298828125,0.015508802444670821,0.00790400505065918,0.0021689857771835,10.0,ovr,scale,sigmoid,"{'C': 10, 'decision_function_shape': 'ovr', 'gamma': 'scale', 'kernel': 'sigmoid'}",0.42914283396211106,0.5210298481157517,0.44929328053060297,0.5414087827880931,0.5736539217918728,0.5029057334376864,0.05501188043195947,113
0.1292823314666748,0.019162218696680396,0.013497734069824218,0.0024065434281894055,10.0,ovr,auto,rbf,"{'C': 10, 'decision_function_shape': 'ovr', 'gamma': 'auto', 'kernel': 'rbf'}",0.5798572659037775,0.6775040573601725,0.5985603543743078,0.6648115885920763,0.6246934655665298,0.6290853463593729,0.03740375279829061,53
0.4738272190093994,0.05512174335339194,0.008151531219482422,0.002360788481685509,10.0,ovr,auto,linear,"{'C': 10, 'decision_function_shape': 'ovr', 'gamma': 'auto', 'kernel': 'linear'}",0.6613006396588487,0.6727191542073575,0.6086255318991892,0.643661971830986,0.6317354304603849,0.6436085456113532,0.022473195993225944,1
0.14660897254943847,0.02735686243386099,0.006441545486450195,0.0019465998211033399,10.0,ovr,auto,poly,"{'C': 10, 'decision_function_shape': 'ovr', 'gamma': 'auto', 'kernel': 'poly'}",0.573395580454404,0.6014966994952169,0.5650631158587095,0.5798765432098766,0.6196251902587518,0.5878914258553918,0.019938078588659574,89
0.07626051902770996,0.01677821214930548,0.008652591705322265,0.002541595719649387,10.0,ovr,auto,sigmoid,"{'C': 10, 'decision_function_shape': 'ovr', 'gamma': 'auto', 'kernel': 'sigmoid'}",0.42914283396211106,0.5344585091420534,0.49601783657322257,0.5402971470239722,0.560952380952381,0.512173741530748,0.046523192806427235,103
0.1223670482635498,0.011165581611038984,0.015153789520263672,0.006645738194007708,10.0,ovr,0.1,rbf,"{'C': 10, 'decision_function_shape': 'ovr', 'gamma': 0.1, 'kernel': 'rbf'}",0.6057275103959532,0.6619277885235332,0.6111758727881397,0.6648827633767392,0.6145193014671578,0.6316466473103046,0.02609899296107025,49
0.43163433074951174,0.05281024760600122,0.007023382186889649,0.0014384747539425012,10.0,ovr,0.1,linear,"{'C': 10, 'decision_function_shape': 'ovr', 'gamma': 0.1, 'kernel': 'linear'}",0.6613006396588487,0.6727191542073575,0.6086255318991892,0.643661971830986,0.6317354304603849,0.6436085456113532,0.022473195993225944,1
0.13016805648803711,0.021845984152601985,0.007635498046875,0.0015899004512069021,10.0,ovr,0.1,poly,"{'C': 10, 'decision_function_shape': 'ovr', 'gamma': 0.1, 'kernel': 'poly'}",0.5857242374483753,0.6157239133727094,0.5877411477411477,0.5854233048960154,0.6149214928334416,0.5979068192583379,0.014244593832987007,79
0.07625365257263184,0.02112708159220156,0.00568079948425293,0.001437944492420605,10.0,ovr,0.1,sigmoid,"{'C': 10, 'decision_function_shape': 'ovr', 'gamma': 0.1, 'kernel': 'sigmoid'}",0.46768878611636655,0.5587275714348349,0.48170766332976256,0.5423840267814443,0.4924882540521161,0.5085992603429048,0.03552646177511998,109
0.1447056293487549,0.021637344006323864,0.017866230010986327,0.0013496486024429965,10.0,ovr,0.01,rbf,"{'C': 10, 'decision_function_shape': 'ovr', 'gamma': 0.01, 'kernel': 'rbf'}",0.6793231205356708,0.6804037950693539,0.5941857824210764,0.6136752136752137,0.614165278408804,0.6363506380220237,0.036253427417409674,23
0.41551880836486815,0.04898650858309733,0.008954334259033202,0.005019678365591674,10.0,ovr,0.01,linear,"{'C': 10, 'decision_function_shape': 'ovr', 'gamma': 0.01, 'kernel': 'linear'}",0.6613006396588487,0.6727191542073575,0.6086255318991892,0.643661971830986,0.6317354304603849,0.6436085456113532,0.022473195993225944,1
0.10482983589172364,0.02006993588289683,0.0075552940368652345,0.002061074720619029,10.0,ovr,0.01,poly,"{'C': 10, 'decision_function_shape': 'ovr', 'gamma': 0.01, 'kernel': 'poly'}",0.20627007865293012,0.40074313976550924,0.23370370370370372,0.18664178539794452,0.27442827442827444,0.2603573963896724,0.07612620459421403,123
0.11311154365539551,0.019211998251592026,0.00834050178527832,0.002779427515704536,10.0,ovr,0.01,sigmoid,"{'C': 10, 'decision_function_shape': 'ovr', 'gamma': 0.01, 'kernel': 'sigmoid'}",0.6560823334308847,0.6792439399048368,0.6002866814037027,0.6266542980828694,0.6197997121368769,0.6364133929918341,0.0279203029425772,21
0.2593930721282959,0.03943627373615167,0.014594745635986329,0.0030582892455539496,100.0,ovo,scale,rbf,"{'C': 100, 'decision_function_shape': 'ovo', 'gamma': 'scale', 'kernel': 'rbf'}",0.5500807135626146,0.6771826243657229,0.6580842911877394,0.6618165784832452,0.6131204338329442,0.6320569282864532,0.046212724327193595,47
3.26810827255249,0.5883435874555718,0.007300806045532226,0.002944922715022305,100.0,ovo,scale,linear,"{'C': 100, 'decision_function_shape': 'ovo', 'gamma': 'scale', 'kernel': 'linear'}",0.6613006396588487,0.6674989420228523,0.6086255318991892,0.643661971830986,0.6317354304603849,0.6425645031744522,0.021180633019663473,9
0.49718103408813474,0.03937898000760966,0.005732202529907226,0.0017231522029388974,100.0,ovo,scale,poly,"{'C': 100, 'decision_function_shape': 'ovo', 'gamma': 'scale', 'kernel': 'poly'}",0.569916655425981,0.5830374710882334,0.6053435703963552,0.6168205197125091,0.6071070550196356,0.5964450543285429,0.017271599076162294,81
0.060141897201538085,0.007810385407270579,0.006073904037475586,0.0017758165993090197,100.0,ovo,scale,sigmoid,"{'C': 100, 'decision_function_shape': 'ovo', 'gamma': 'scale', 'kernel': 'sigmoid'}",0.4335551159863334,0.5210298481157517,0.4501476880607315,0.5397766772806468,0.5639243740419009,0.5016867406970729,0.05098375096105247,115
0.2248669147491455,0.030622240664257318,0.012247228622436523,0.0027688083624643565,100.0,ovo,auto,rbf,"{'C': 100, 'decision_function_shape': 'ovo', 'gamma': 'auto', 'kernel': 'rbf'}",0.5500807135626146,0.6771826243657229,0.6522331154684096,0.649745139145805,0.6131204338329442,0.6284724052750993,0.04420571536755601,59
2.929167699813843,0.4120441970626504,0.007092523574829102,0.0024915633089822907,100.0,ovo,auto,linear,"{'C': 100, 'decision_function_shape': 'ovo', 'gamma': 'auto', 'kernel': 'linear'}",0.6613006396588487,0.6674989420228523,0.6086255318991892,0.643661971830986,0.6317354304603849,0.6425645031744522,0.021180633019663473,9
0.5968578338623047,0.043043824807689444,0.007481813430786133,0.0006598189960286786,100.0,ovo,auto,poly,"{'C': 100, 'decision_function_shape': 'ovo', 'gamma': 'auto', 'kernel': 'poly'}",0.569916655425981,0.5830374710882334,0.6053435703963552,0.6168205197125091,0.6071070550196356,0.5964450543285429,0.017271599076162294,81
0.07916245460510254,0.014478564874832695,0.0077850341796875,0.0017857185787839734,100.0,ovo,auto,sigmoid,"{'C': 100, 'decision_function_shape': 'ovo', 'gamma': 'auto', 'kernel': 'sigmoid'}",0.429120063841195,0.4927637721755369,0.496900046041133,0.5407587109457599,0.5639243740419009,0.5046933934091051,0.04631068227460399,111
0.2226290225982666,0.03743835843974027,0.013738727569580078,0.0034469530223770225,100.0,ovo,0.1,rbf,"{'C': 100, 'decision_function_shape': 'ovo', 'gamma': 0.1, 'kernel': 'rbf'}",0.5750242666091457,0.6332728372655777,0.6521743068576035,0.6412762937153181,0.6284072249589491,0.6260309858813188,0.026741985629935815,65
3.2330565452575684,0.7119416687383545,0.006958532333374024,0.002050687034578935,100.0,ovo,0.1,linear,"{'C': 100, 'decision_function_shape': 'ovo', 'gamma': 0.1, 'kernel': 'linear'}",0.6613006396588487,0.6674989420228523,0.6086255318991892,0.643661971830986,0.6317354304603849,0.6425645031744522,0.021180633019663473,9
0.24125199317932128,0.02559432933605008,0.005908346176147461,0.0017859500108965629,100.0,ovo,0.1,poly,"{'C': 100, 'decision_function_shape': 'ovo', 'gamma': 0.1, 'kernel': 'poly'}",0.552740257723956,0.6097089279383675,0.5925136550025122,0.5805599651734011,0.6074646616383109,0.5885974934953095,0.02081990507960223,87
0.055669546127319336,0.006264612599509586,0.0055122852325439455,0.0011893869148298074,100.0,ovo,0.1,sigmoid,"{'C': 100, 'decision_function_shape': 'ovo', 'gamma': 0.1, 'kernel': 'sigmoid'}",0.4468283987652711,0.5534022394487511,0.42957092882130365,0.5423840267814443,0.49907311852616293,0.49425174246858655,0.04954053882496662,117
0.13825860023498535,0.01703968173140221,0.01221780776977539,0.004235636636099216,100.0,ovo,0.01,rbf,"{'C': 100, 'decision_function_shape': 'ovo', 'gamma': 0.01, 'kernel': 'rbf'}",0.6370950930352975,0.6804037950693539,0.6060251563085745,0.6302433198984922,0.5903340226930798,0.6288202774009596,0.030764155329974258,57
3.2388288974761963,0.5659608016973767,0.0071522235870361325,0.0011352398882565724,100.0,ovo,0.01,linear,"{'C': 100, 'decision_function_shape': 'ovo', 'gamma': 0.01, 'kernel': 'linear'}",0.6613006396588487,0.6674989420228523,0.6086255318991892,0.643661971830986,0.6317354304603849,0.6425645031744522,0.021180633019663473,9
0.11092586517333984,0.019904339113366906,0.006871652603149414,0.002250379544466735,100.0,ovo,0.01,poly,"{'C': 100, 'decision_function_shape': 'ovo', 'gamma': 0.01, 'kernel': 'poly'}",0.4590033318846878,0.4749034749034749,0.445196830278248,0.4588232300096707,0.5365892207997471,0.4749032175751656,0.032245944877458625,119
0.14417486190795897,0.02666678598561232,0.007370090484619141,0.002689619062995362,100.0,ovo,0.01,sigmoid,"{'C': 100, 'decision_function_shape': 'ovo', 'gamma': 0.01, 'kernel': 'sigmoid'}",0.5475801888845367,0.6084262073623775,0.5216189039718452,0.5883693504175432,0.5698573031906365,0.5671703907653878,0.03038872077147674,93
0.2341782569885254,0.03408284603309956,0.011147308349609374,0.003133123114637373,100.0,ovr,scale,rbf,"{'C': 100, 'decision_function_shape': 'ovr', 'gamma': 'scale', 'kernel': 'rbf'}",0.5500807135626146,0.6771826243657229,0.6580842911877394,0.6618165784832452,0.6131204338329442,0.6320569282864532,0.046212724327193595,47
3.0633726596832274,0.35723349398985593,0.007346343994140625,0.002201575410737085,100.0,ovr,scale,linear,"{'C': 100, 'decision_function_shape': 'ovr', 'gamma': 'scale', 'kernel': 'linear'}",0.6613006396588487,0.6674989420228523,0.6086255318991892,0.643661971830986,0.6317354304603849,0.6425645031744522,0.021180633019663473,9
0.48794307708740237,0.10170765742842432,0.005237674713134766,0.0016497930723992922,100.0,ovr,scale,poly,"{'C': 100, 'decision_function_shape': 'ovr', 'gamma': 'scale', 'kernel': 'poly'}",0.569916655425981,0.5830374710882334,0.6053435703963552,0.6168205197125091,0.6071070550196356,0.5964450543285429,0.017271599076162294,81
0.07581429481506348,0.012483147651870141,0.0075991153717041016,0.0010343795041409184,100.0,ovr,scale,sigmoid,"{'C': 100, 'decision_function_shape': 'ovr', 'gamma': 'scale', 'kernel': 'sigmoid'}",0.4335551159863334,0.5210298481157517,0.4501476880607315,0.5397766772806468,0.5639243740419009,0.5016867406970729,0.05098375096105247,115
0.20116863250732422,0.04203851627031909,0.010846138000488281,0.004097063888621457,100.0,ovr,auto,rbf,"{'C': 100, 'decision_function_shape': 'ovr', 'gamma': 'auto', 'kernel': 'rbf'}",0.5500807135626146,0.6771826243657229,0.6522331154684096,0.649745139145805,0.6131204338329442,0.6284724052750993,0.04420571536755601,59
2.9961710929870606,0.5281115757067674,0.00543365478515625,0.001718351878947313,100.0,ovr,auto,linear,"{'C': 100, 'decision_function_shape': 'ovr', 'gamma': 'auto', 'kernel': 'linear'}",0.6613006396588487,0.6674989420228523,0.6086255318991892,0.643661971830986,0.6317354304603849,0.6425645031744522,0.021180633019663473,9
0.5403991222381592,0.060673752946704976,0.005730342864990234,0.0015020548304761642,100.0,ovr,auto,poly,"{'C': 100, 'decision_function_shape': 'ovr', 'gamma': 'auto', 'kernel': 'poly'}",0.569916655425981,0.5830374710882334,0.6053435703963552,0.6168205197125091,0.6071070550196356,0.5964450543285429,0.017271599076162294,81
0.0854215145111084,0.004506377624524053,0.008584690093994141,0.0014934912597149214,100.0,ovr,auto,sigmoid,"{'C': 100, 'decision_function_shape': 'ovr', 'gamma': 'auto', 'kernel': 'sigmoid'}",0.429120063841195,0.4927637721755369,0.496900046041133,0.5407587109457599,0.5639243740419009,0.5046933934091051,0.04631068227460399,111
0.2536799907684326,0.025111881182225626,0.017899322509765624,0.005959292654051461,100.0,ovr,0.1,rbf,"{'C': 100, 'decision_function_shape': 'ovr', 'gamma': 0.1, 'kernel': 'rbf'}",0.5750242666091457,0.6332728372655777,0.6521743068576035,0.6412762937153181,0.6284072249589491,0.6260309858813188,0.026741985629935815,65
3.002620887756348,0.4634775390493398,0.007621097564697266,0.0008790455363632462,100.0,ovr,0.1,linear,"{'C': 100, 'decision_function_shape': 'ovr', 'gamma': 0.1, 'kernel': 'linear'}",0.6613006396588487,0.6674989420228523,0.6086255318991892,0.643661971830986,0.6317354304603849,0.6425645031744522,0.021180633019663473,9
0.22136163711547852,0.024611555072947038,0.005496311187744141,0.0015840772788267665,100.0,ovr,0.1,poly,"{'C': 100, 'decision_function_shape': 'ovr', 'gamma': 0.1, 'kernel': 'poly'}",0.552740257723956,0.6097089279383675,0.5925136550025122,0.5805599651734011,0.6074646616383109,0.5885974934953095,0.02081990507960223,87
0.059287405014038085,0.008479017773672019,0.00688624382019043,0.0019101613465236247,100.0,ovr,0.1,sigmoid,"{'C': 100, 'decision_function_shape': 'ovr', 'gamma': 0.1, 'kernel': 'sigmoid'}",0.4468283987652711,0.5534022394487511,0.42957092882130365,0.5423840267814443,0.49907311852616293,0.49425174246858655,0.04954053882496662,117
0.12175464630126953,0.005765902430170351,0.012070846557617188,0.002404591811584088,100.0,ovr,0.01,rbf,"{'C': 100, 'decision_function_shape': 'ovr', 'gamma': 0.01, 'kernel': 'rbf'}",0.6370950930352975,0.6804037950693539,0.6060251563085745,0.6302433198984922,0.5903340226930798,0.6288202774009596,0.030764155329974258,57
2.5553276538848877,0.33700450413757255,0.004274702072143555,0.001976831896656536,100.0,ovr,0.01,linear,"{'C': 100, 'decision_function_shape': 'ovr', 'gamma': 0.01, 'kernel': 'linear'}",0.6613006396588487,0.6674989420228523,0.6086255318991892,0.643661971830986,0.6317354304603849,0.6425645031744522,0.021180633019663473,9
0.10482616424560547,0.020578880696650228,0.006206035614013672,0.0014783032823850104,100.0,ovr,0.01,poly,"{'C': 100, 'decision_function_shape': 'ovr', 'gamma': 0.01, 'kernel': 'poly'}",0.4590033318846878,0.4749034749034749,0.445196830278248,0.4588232300096707,0.5365892207997471,0.4749032175751656,0.032245944877458625,119
0.13655261993408202,0.026416528183476947,0.006181669235229492,0.001945752416752126,100.0,ovr,0.01,sigmoid,"{'C': 100, 'decision_function_shape': 'ovr', 'gamma': 0.01, 'kernel': 'sigmoid'}",0.5475801888845367,0.6084262073623775,0.5216189039718452,0.5883693504175432,0.5698573031906365,0.5671703907653878,0.03038872077147674,93
